item_id,Item Code,Brand,L1,Product Priority,Social Nudge
7509413,1026002,Pigment Play,Makeup,53909.0,
7509365,1023348,Aminu,Bath & Body,53910.0,
7509359,1031033,Marks & Spencer,Bath & Body,53911.0,
7509355,1030988,Marks & Spencer,Bath & Body,53912.0,
7509349,1031119,Marks & Spencer,Bath & Body,53913.0,
7509346,1030996,Marks & Spencer,Bath & Body,53914.0,
7509318,992422,Kama Ayurveda,Skin,53915.0,
7509338,1031027,Marks & Spencer,Bath & Body,53916.0,
7509281,961140,Makeup Revolution,Skin,53917.0,
7509267,990482,Kama Ayurveda,Bath & Body,53918.0,
7509262,961248,Makeup Revolution,Skin,53919.0,
7509254,1031003,Marks & Spencer,Bath & Body,53920.0,
7509248,1008930,ODEON,Bath & Body,53921.0,
7509240,1030994,Marks & Spencer,Bath & Body,53922.0,
